,imdb_title_id,title,year,release_month,release_weekday,duration,country1,language,production_company,IMDb rating,votes,director,f-dir,movie_count,writer,f-wr,Genre1,Genre2,Main Actor1,Main Actor2,Main Actor3,f-ac,usa_gross_income,worlwide_gross_income,budget,f-rated,YearGp
689,tt4637878,"A Woman, a Part",2016,3,Wednesday,97,USA,English,Speculative Pictures,5.4,416,Elisabeth Subrin,1.0,1,Elisabeth Subrin,1.0,Drama,,Maggie Siff,Dagmara Dominczyk,Khandi Alexander,1.0,25408.028857491652,25408.028857491652,,3.0,latest
690,tt5705058,Marie Curie,2016,3,Thursday,100,Poland,French,P'Artisan Filmproduktion GmbH,5.5,1123,Marie Noëlle,1.0,1,Marie Noëlle,1.0,Biography,Drama,Karolina Gruszka,Arieh Worthalter,Charles Berling,0.33,138013.41063385652,2096730.669988792,,2.33,latest
691,tt4660172,Brave New Jersey,2016,8,Friday,86,USA,English,The Shot Clock,5.3,459,Jody Lambert,1.0,1,Jody Lambert,1.0,Comedy,,Anna Camp,Tony Hale,Heather Burns,0.67,17840.184594615992,17840.184594615992,$ 5000000,2.67,latest
692,tt3969208,Trust Fund,2016,7,Tuesday,107,USA,English,KC Film Office,5.1,156,Sandra L. Martin,1.0,1,Sandra L. Martin,1.0,Drama,,Jessica Rothe,Willie Garson,Ana Ortiz,0.67,39774.855462549014,39774.855462549014,,2.67,latest
693,tt4621872,La pazza gioia,2016,5,Tuesday,116,Italy,Italian,Lotus Production,7.2,8212,Paolo Virzì,0.0,3,Francesca Archibugi,1.0,Comedy,Drama,Valeria Bruni Tedeschi,Micaela Ramazzotti,Valentina Carnelutti,1.0,115773.56736261856,9736563.269612968,EUR 15000000,2.0,latest
694,tt3853830,The Tiger Hunter,2016,9,Friday,94,USA,English,Sneaky Sneaky Films,5.9,753,Lena Khan,1.0,1,Meera Simhan,1.0,Comedy,,Danny Pudi,Rizwan Manji,Jon Heder,0.0,67286.74071172923,67286.74071172923,$ 1250000,2.0,latest
695,tt4532818,Sophie and the Rising Sun,2016,1,Friday,105,USA,English,Sophie Film,6.5,1146,Maggie Greenwald,1.0,3,Maggie Greenwald,1.0,Drama,,Julianne Nicholson,Takashi Yamaguchi,Margo Martindale,0.67,37343.1813655435,37343.1813655435,,2.67,latest
696,tt5937296,Slava,2016,9,Thursday,101,Bulgaria,Bulgarian,Abraxas Film,7.6,1983,Kristina Grozeva,1.0,2,Kristina Grozeva,1.0,Drama,,Stefan Denolyubov,Margita Gosheva,Alexandra Angelova,0.67,19857.773169115902,94601.28832909037,,2.67,latest
697,tt5946128,Dear Zindagi,2016,11,Friday,151,India,Hindi,Dharma Productions,7.6,35160,Gauri Shinde,1.0,2,Gauri Shinde,1.0,Drama,Romance,Alia Bhatt,Shah Rukh Khan,Kunal Kapoor,0.33,2562670.6990587767,3450260.8598540877,,2.33,latest
698,tt5974388,Bar Bahar,2016,4,Thursday,103,France,Hebrew,Channel 10,7.2,2475,Maysaloun Hamoud,1.0,1,Maysaloun Hamoud,1.0,Drama,,Mouna Hawa,Sana Jammelieh,Shaden Kanboura,1.0,116436.75120725644,1811572.4002716586,,3.0,latest
699,tt3908142,The Love Witch,2016,3,Friday,120,USA,English,Anna Biller Productions,6.2,11921,Anna Biller,1.0,1,Anna Biller,1.0,Comedy,Horror,Samantha Robinson,Gian Keys,Laura Waddell,0.67,246827.32184477948,265508.6176569849,,2.67,latest
700,tt5991206,Laavor et hakir,2016,6,Thursday,110,Israel,Hebrew,Avi Chai fund,6.4,1205,Rama Burshtein,1.0,2,Rama Burshtein,1.0,Comedy,Romance,Noa Koler,Amos Tamam,Oz Zehavi,0.33,1523062.6258567455,1663184.2062731504,,2.33,latest
701,tt4954522,Grave,2016,3,Wednesday,99,France,French,Petit Film,7.0,57938,Julia Ducournau,1.0,1,Julia Ducournau,1.0,Drama,Fantasy,Garance Marillier,Ella Rumpf,Rabah Nait Oufella,0.67,555208.8879491014,3339443.378588957,EUR 3500000,2.67,latest
702,tt4257926,Miracles from Heaven,2016,3,Wednesday,109,USA,English,Columbia Pictures,7.1,20682,Patricia Riggen,1.0,4,Patricia Riggen,1.0,Biography,Drama,Jennifer Garner,Kylie Rogers,Martin Henderson,0.67,66539578.38210135,79779402.22340597,$ 13000000,2.67,latest
703,tt4370784,Les innocentes,2016,11,Thursday,115,France,French,Mandarin Films,7.3,9028,Anne Fontaine,1.0,9,Pascal Bonitzer,0.0,Drama,History,Lou de Laâge,Agata Buzek,Agata Kulesza,1.0,1149157.417554488,7980122.474611157,EUR 6000000,2.0,latest
704,tt4341582,Queen of Katwe,2016,9,Friday,124,USA,English,ESPN Films,7.4,14794,Mira Nair,1.0,9,Mira Nair,1.0,Biography,Drama,Madina Nalwanga,David Oyelowo,Lupita Nyong'o,0.67,9569677.09891378,11179404.37391826,$ 15000000,2.67,latest
705,tt5255710,Sanam Teri Kasam,2016,2,Friday,154,India,Hindi,Jhoom Jhoom Productions,7.3,9182,Radhika Rao,1.0,2,Radhika Rao,1.0,Drama,Musical,Harshvardhan Rane,Mawra Hocane,Vijay Raaz,0.33,23854.12980038082,73042.96081364293,,2.33,latest
706,tt5275314,Wo zui hao peng you de hun li,2016,8,Friday,91,China,Chinese,China Film Group Corporation (CFGC),5.1,176,Feihong Chen,1.0,1,Feihong Chen,1.0,Comedy,Romance,Qi Shu,Shaofeng Feng,Victoria Song,0.67,84734.4067381368,6154960.736436852,,2.67,latest
707,tt4383288,"Polina, danser sa vie",2016,11,Wednesday,108,France,French,Everybody on the Deck,6.7,1571,Valérie Müller,1.0,1,Valérie Müller,1.0,Drama,,Anastasia Shevtsova,Veronika Zhovnytska,Juliette Binoche,1.0,178146.27753773847,1078858.8516751593,,3.0,latest
708,tt5039860,Dalida,2016,1,Wednesday,127,France,French,Bethsabée Mucho,7.0,2634,Lisa Azuelos,1.0,1,Lisa Azuelos,1.0,Biography,Drama,Sveva Alviti,Riccardo Scamarcio,Jean-Paul Rouve,0.33,3736.4748319840655,6063693.699242105,EUR 15000000,2.33,latest
709,tt5078354,Cézanne et moi,2016,9,Wednesday,117,Belgium,French,G Films,6.0,1042,Danièle Thompson,1.0,5,Danièle Thompson,1.0,Biography,Drama,Guillaume Canet,Guillaume Gallienne,Alice Pol,0.33,277779.1363043577,4884465.4773110775,,2.33,latest
710,tt4334266,The Bad Batch,2016,10,Sunday,118,USA,English,Human Stew Factory,5.3,25417,Ana Lily Amirpour,1.0,2,Ana Lily Amirpour,1.0,Drama,Horror,Suki Waterhouse,Jason Momoa,Jayda Fink,0.67,195020.2625798414,217707.6201527455,$ 6000000,2.67,latest
711,tt5158522,The Levelling,2016,5,Friday,83,UK,English,BBC Films,6.4,2394,Hope Dickson Leach,1.0,1,Hope Dickson Leach,1.0,Drama,,Ellie Kendrick,David Troughton,Jack Holden,0.33,3278.1770531692823,127731.36517268245,GBP 1000000,2.33,latest
712,tt4976588,"Lou Andreas-Salomé, The Audacity to be Free",2016,9,Thursday,113,Germany,German,Wild Bunch,6.6,454,Cordula Kablitz-Post,1.0,1,Susanne Hertel,1.0,Biography,Drama,Nicole Heesters,Katharina Lorenz,Liv Lisa Fries,1.0,13883.726828800825,512646.5036436436,,3.0,latest
713,tt5028822,What Happened Last Night,2016,11,Friday,90,USA,English,Gemelli Films,3.8,162,Candice T. Cain,1.0,1,Candice T. Cain,1.0,Comedy,,Clayton Snyder,Alix Kermes,Mary Beth Kraese,0.67,11693.602619923584,11693.602619923584,$ 800000,2.67,latest
714,tt4392770,Always Shine,2016,11,Friday,85,USA,English,Little Teeth Pictures,5.6,3909,Sophia Takal,1.0,2,Sophia Takal,1.0,Drama,Horror,Mackenzie Davis,Caitlin FitzGerald,Lawrence Michael Levine,0.67,18441.902619506927,18441.902619506927,,2.67,latest
715,tt4104354,Caged No More,2016,1,Friday,99,USA,English,Check the Gate Productions,5.5,381,Lisa Arnold,1.0,1,Lisa Arnold,1.0,Action,Drama,Cassidy Gifford,Kevin Sorbo,Madison De La Garza,0.67,123965.7749523972,123965.7749523972,,2.67,latest
716,tt5576174,Nareul Itjimarayo,2016,12,Thursday,106,South Korea,Korean,W Factory,6.6,432,Yoon-Jung Lee,1.0,1,Yoon-Jung Lee,1.0,Drama,Mystery,Sung-Woo Bae,Young-nam Jang,Yi-jin Jo,0.67,15974.6430479111,3068032.963888553,KRW 0,2.67,latest
717,tt4120176,L'avenir,2016,4,Thursday,102,France,French,CG Cinéma,7.0,11439,Mia Hansen-Løve,1.0,4,Mia Hansen-Løve,1.0,Drama,,Isabelle Huppert,André Marcon,Roman Kolinka,0.33,418549.88204510696,6080471.711337585,$ 2100000,2.33,latest
718,tt4872078,The Intervention,2016,8,Friday,90,USA,English,Burn Later Productions,6.0,5652,Clea DuVall,1.0,1,Clea DuVall,1.0,Comedy,Drama,Melanie Lynskey,Jason Ritter,Skylar Bernon,0.67,35498.128425420924,35498.128425420924,,2.67,latest
719,tt4048272,Toni Erdmann,2016,3,Thursday,162,Germany,German,Komplizen Film,7.4,43024,Maren Ade,1.0,3,Maren Ade,1.0,Comedy,Drama,Sandra Hüller,Peter Simonischek,Michael Wittenborn,0.33,1595293.5908411003,12707472.689867375,EUR 3000000,2.33,latest
720,tt4129870,White Girl,2016,12,Thursday,88,USA,English,Bank Street Films,5.7,9079,Elizabeth Wood,1.0,1,Elizabeth Wood,1.0,Crime,Drama,Morgan Saylor,Brian Marc,Justin Bartha,0.33,215930.50311865905,215930.50311865905,,2.33,latest
721,tt5323662,Koe no katachi,2016,10,Tuesday,130,Japan,Japanese,ABC Animation,8.2,40855,Naoko Yamada,1.0,2,Reiko Yoshida,1.0,Animation,Drama,Miyu Irino,Saori Hayami,Aoi Yûki,0.67,694877.5623252654,32879303.84745861,,2.67,latest
722,tt5326364,Nelly,2016,8,Thursday,100,Canada,French,Cactus Films,5.6,429,Anne Émond,1.0,1,Nelly Arcan,1.0,Drama,,Mylène Mackay,Mickaël Gouin,Francis Leplay,0.33,4044.882278433545,4044.882278433545,,2.33,latest
723,tt5452964,Mãe Só Há Uma,2016,7,Thursday,82,Brazil,Portuguese,Dezenove Som e Imagem,6.8,1303,Anna Muylaert,1.0,2,Anna Muylaert,1.0,Drama,,Naomi Nero,Daniel Botelho,Dani Nefussi,0.33,12592.94461411542,220611.61054885894,,2.33,latest
724,tt5358570,Joahaejwo,2016,2,Wednesday,120,South Korea,Korean,Liyang Film,6.1,535,Hyeon-jin Park,1.0,1,Hyeon-jin Park,1.0,Comedy,Romance,Mi-yeon Lee,Ji-woo Choi,Ju-hyuk Kim,0.67,54822.11947568195,6163355.673397025,,2.67,latest
725,tt3717252,Underworld: Blood Wars,2016,4,Thursday,91,USA,English,Screen Gems,5.8,68137,Anna Foerster,1.0,1,Anna Foerster,1.0,Action,Adventure,Kate Beckinsale,Theo James,Tobias Menzies,0.33,32732137.42142104,87446788.76384021,$ 35000000,2.33,latest
726,tt3794028,Mal de pierres,2016,4,Thursday,120,France,French,Trésor Films,6.7,5217,Nicole Garcia,1.0,3,Natalie Carter,1.0,Drama,Romance,Marion Cotillard,Louis Garrel,Alex Brendemühl,0.33,51488.946689054894,14045515.649851875,EUR 10300000,2.33,latest
727,tt1473832,Bridget Jones's Baby,2016,9,Thursday,123,USA,English,Universal Pictures,6.5,66417,Sharon Maguire,1.0,1,Emma Thompson,1.0,Comedy,Drama,Renée Zellweger,Gemma Jones,Jim Broadbent,0.67,26152541.68678413,228558407.76569012,$ 35000000,2.67,latest
728,tt2989524,Carrie Pilby,2016,4,Tuesday,98,USA,English,Braveart Films,6.6,7567,Susan Johnson,1.0,1,Susan Johnson,1.0,Comedy,Drama,Bel Powley,Nathan Lane,Gabriel Byrne,0.33,20442.23763056911,30657.425533421934,,2.33,latest
729,tt2241351,Money Monster,2016,5,Thursday,98,USA,English,TriStar Pictures,6.5,92510,Jodie Foster,1.0,2,Jodie Foster,1.0,Crime,Drama,George Clooney,Julia Roberts,Jack O'Connell,0.33,44225277.35784789,100591082.85943323,$ 27000000,2.33,latest
730,tt2693580,Miss Stevens,2016,9,Tuesday,86,USA,English,Beachside Films,6.6,5076,Julia Hart,1.0,2,Julia Hart,1.0,Comedy,Drama,Lily Rabe,Timothée Chalamet,Lili Reinhart,0.67,4972.261313211698,149388.90067789686,,2.67,latest
731,tt3721936,American Honey,2016,10,Friday,163,UK,English,Maven Pictures,7.0,36892,Andrea Arnold,1.0,3,Andrea Arnold,1.0,Drama,Romance,Sasha Lane,Shia LaBeouf,Riley Keough,0.67,715209.8084889189,2470116.114692488,,2.67,latest
732,tt1878870,The Edge of Seventeen,2016,3,Thursday,104,USA,English,Gracie Films,7.3,100655,Kelly Fremon Craig,1.0,1,Kelly Fremon Craig,1.0,Comedy,Drama,Hailee Steinfeld,Haley Lu Richardson,Blake Jenner,0.67,15562318.46722387,20887616.803759888,$ 9000000,2.67,latest
733,tt3721954,Maudie,2016,8,Friday,115,Ireland,English,Mongrel Media,7.6,15255,Aisling Walsh,1.0,1,Aisling Walsh,1.0,Biography,Drama,Sally Hawkins,Ethan Hawke,Kari Matchett,0.67,6654481.591695243,10496563.328786245,EUR 4993020,2.67,latest
734,tt5328952,Signature Move,2017,10,Friday,80,USA,English,Newcity's Chicago Film Project,5.5,443,Jennifer Reeder,1.0,1,Lisa Donato,1.0,Comedy,Drama,Fawzia Mirza,Shabana Azmi,Sari Sanchez,1.0,33313.25824494125,33313.25824494125,,3.0,latest
735,tt4967220,Keep the Change,2017,3,Friday,94,USA,English,Salem Street Entertainment,6.3,778,Rachel Israel,1.0,1,Rachel Israel,1.0,Comedy,Romance,Jessica Walter,Christina Brucato,Sondra James,1.0,214114.57681135766,214114.57681135766,,3.0,latest
736,tt1730768,The Zookeeper's Wife,2017,11,Thursday,127,Czech Republic,English,Scion Films,7.0,37379,Niki Caro,1.0,4,Niki Caro,1.0,Biography,Drama,Jessica Chastain,Johan Heldenbergh,Daniel Brühl,0.33,18553112.337875325,27613582.65006935,$ 20000000,2.33,latest
737,tt5096846,The Boy Downstairs,2017,2,Friday,91,USA,English,The Boy Downstairs Productions,5.7,1327,Sophie Brooks,1.0,1,Sophie Brooks,1.0,Comedy,Drama,Zosia Mamet,Matthew Shear,Deirdre O'Connell,0.67,14399.74060868146,78120.54613250651,,2.67,latest
738,tt5173032,Buster's Mal Heart,2017,5,Tuesday,96,USA,English,Everything Is Everything,6.1,7776,Sarah Adina Smith,1.0,1,Sarah Adina Smith,1.0,Drama,Mystery,Rami Malek,DJ Qualls,Kate Lyn Sheil,0.33,77205.12047568537,77205.12047568537,,2.33,latest
739,tt5157326,Western,2017,8,Thursday,121,Germany,German,Komplizen Film,7.0,3358,Valeska Grisebach,1.0,1,Valeska Grisebach,1.0,Drama,,Meinhard Neumann,Reinhardt Wetrek,Syuleyman Alilov Letifov,0.0,43366.046801566576,163884.42136504568,EUR 1800000,2.0,latest
740,tt6738136,Revenge,2017,9,Thursday,108,France,French,M.E.S. Productions,6.3,34350,Coralie Fargeat,1.0,1,Coralie Fargeat,1.0,Action,Horror,Matilda Anna Ingrid Lutz,Kevin Janssens,Vincent Colombe,0.33,107793.2188356723,964344.4412573432,,2.33,latest
741,tt5687814,Golden Exits,2017,2,Friday,94,Greece,English,Bow and Arrow Entertainment,5.8,1878,Alex Ross Perry,1.0,4,Alex Ross Perry,1.0,Drama,,Emily Browning,Adam Horovitz,Mary-Louise Parker,0.67,44227.62389033941,44227.62389033941,,2.67,latest
742,tt5897636,Estiu 1993,2017,7,Thursday,97,Spain,Catalan,Avalon,7.2,6253,Carla Simón,1.0,1,Carla Simón,1.0,Drama,Family,Laia Artigas,Paula Robles,Bruna Cusí,1.0,196286.47737026762,2093916.3505181128,EUR 960000,3.0,latest
743,tt5933560,Permanent,2017,12,Friday,93,USA,English,2929 Entertainment,5.5,1812,Colette Burson,1.0,2,Colette Burson,1.0,Comedy,,Alexis Leggett,Kaleigh Jo Keller,Kira McLean,1.0,13564.55987679504,13564.55987679504,,3.0,latest
744,tt5843850,Kings,2017,4,Wednesday,86,France,English,Ad Vitam Production,5.0,2842,Deniz Gamze Ergüven,1.0,2,Deniz Gamze Ergüven,1.0,Crime,Drama,Halle Berry,Daniel Craig,Lamar Johnson,0.33,289974.5389401109,961111.4154658943,,2.33,latest
745,tt6303866,Beach Rats,2017,1,Thursday,98,USA,English,Cinereach,6.4,11833,Eliza Hittman,1.0,2,Eliza Hittman,1.0,Drama,,Harris Dickinson,Madeline Weinstein,Kate Hodge,0.67,500233.13593749993,513802.97508567217,,2.67,latest
746,tt5973364,Lemon,2017,8,Friday,83,USA,English,Burn Later Productions,4.6,1722,Janicza Bravo,1.0,1,Janicza Bravo,1.0,Comedy,Drama,Brett Gelman,Judy Greer,Michael Cera,0.33,30892.18439131853,30892.18439131853,,2.33,latest
747,tt6217608,The Rider,2017,8,Thursday,104,USA,English,Caviar,7.4,12854,Chloé Zhao,1.0,2,Chloé Zhao,1.0,Drama,Western,Brady Jandreau,Mooney,Tim Jandreau,0.0,2554144.223812826,3626820.369586324,,2.0,latest
748,tt6213284,I Am Not a Witch,2017,10,Friday,93,UK,English,Arte Prize,6.9,2789,Rungano Nyoni,1.0,1,Rungano Nyoni,1.0,Comedy,Drama,Maggie Mulubwa,Henry B.J. Phiri,Nancy Murilo,0.67,53709.19528394255,192653.28280842036,,2.67,latest
749,tt5818818,Die göttliche Ordnung,2017,8,Thursday,96,Switzerland,Swiss German,Zodiac Pictures,7.0,2285,Petra Biondina Volpe,1.0,1,Petra Biondina Volpe,1.0,Comedy,Drama,Marie Leuenberger,Maximilian Simonischek,Rachel Braunschweig,0.67,80537.3965690274,205977.1079104112,,2.67,latest
750,tt5700176,Dark River,2017,2,Friday,90,UK,English,BFI Film Fund,5.8,2935,Clio Barnard,1.0,1,Rose Tremain,1.0,Drama,Mystery,Ruth Wilson,Jonah Russell,Paul Robertson,0.33,8144.859880874672,252541.3373123368,,2.33,latest
751,tt5537228,Todos queremos a alguien,2017,2,Friday,102,Mexico,English,Bh5,6.5,3745,Catalina Aguilar Mastretta,1.0,1,Catalina Aguilar Mastretta,1.0,Comedy,Romance,Karla Souza,José María Yazpik,Ben O'Toole,0.33,2022794.0065233354,6843834.130948106,$ 2000000,2.33,latest
752,tt5592248,The Beguiled,2017,9,Thursday,93,USA,English,American Zoetrope,6.3,50166,Sofia Coppola,1.0,5,Sofia Coppola,1.0,Drama,Thriller,Colin Farrell,Nicole Kidman,Kirsten Dunst,0.67,11308194.010872224,29425739.00791041,$ 10500000,2.67,latest
753,tt5764816,Svanurinn,2017,1,Friday,91,Iceland,Icelandic,Vintage Pictures,6.6,322,Ása Helga Hjörleifsdóttir,1.0,1,Ása Helga Hjörleifsdóttir,1.0,Drama,,Ingvar Sigurdsson,Laufey Elíasdóttir,Thor Kristjansson,0.33,2499.207070006527,66218.95673955612,,2.33,latest
754,tt5814592,The Party,2017,2,Thursday,71,UK,English,Great Point Media,6.6,16427,Sally Potter,1.0,5,Sally Potter,1.0,Comedy,Drama,Timothy Spall,Kristin Scott Thomas,Patricia Clarkson,0.67,791708.0438030352,5910619.441294059,,2.67,latest
755,tt5719700,Home Again,2017,10,Thursday,97,USA,English,Black Bicycle Entertainment,5.8,27064,Hallie Meyers-Shyer,1.0,1,Hallie Meyers-Shyer,1.0,Comedy,Drama,Reese Witherspoon,Michael Sheen,Candice Bergen,0.67,28529482.38546018,39352450.117211975,$ 12000000,2.67,latest
756,tt6133130,Professor Marston and the Wonder Women,2017,10,Friday,108,USA,English,Strongman,7.1,22189,Angela Robinson,1.0,1,Angela Robinson,1.0,Biography,Drama,Luke Evans,Rebecca Hall,Bella Heathcote,0.67,1673274.5657188313,2005716.619472095,,2.67,latest
757,tt2334871,Snatched,2017,9,Thursday,90,USA,English,Chernin Entertainment,4.5,32551,Jonathan Levine,0.0,5,Katie Dippold,1.0,Action,Adventure,Amy Schumer,Kim Caramele,Raven Goodwin,1.0,48413218.18031168,64244204.10256608,$ 42000000,2.0,latest
758,tt3335606,Berlin Syndrome,2017,4,Thursday,116,Australia,English,Aquarius Films,6.3,21475,Cate Shortland,1.0,1,Cate Shortland,1.0,Drama,Horror,Teresa Palmer,Max Riemelt,Matthias Habich,0.33,30260.78353459529,420000.88125407964,,2.33,latest
759,tt4673790,Vazante,2017,11,Thursday,116,Brazil,Portuguese,Cisma Produções,6.2,504,Daniela Thomas,1.0,1,Daniela Thomas,1.0,Adventure,Drama,Adriano Carvalho,Luana Nastas,Sandra Corveloni,0.67,25218.02351501305,26492.43962548955,,2.67,latest
760,tt3462710,Unforgettable,2017,4,Thursday,100,USA,English,DiNovi Pictures,5.1,13561,Denise Di Novi,1.0,1,Denise Di Novi,1.0,Drama,Thriller,Rosario Dawson,Katherine Heigl,Geoff Stults,0.67,12002964.07364556,18760431.43656984,$ 12000000,2.67,latest
761,tt2597760,The Outcasts,2017,4,Friday,95,USA,English,BCDF Pictures,5.5,3661,Peter Hutchings,0.0,1,Suzanne Wrubel,1.0,Comedy,,Victoria Justice,Eden Sher,Ashley Rickards,1.0,1536.267970789817,64671.074371736286,,2.0,latest
762,tt2492344,Division 19,2017,6,Friday,93,UK,English,Division 19,4.5,829,S.A. Halewood,1.0,1,S.A. Halewood,1.0,Action,Sci-Fi,Alison Doody,Linus Roache,Clarke Peters,0.33,1793.8964140013052,2829.6894582245427,$ 2000000,2.33,latest
763,tt4513316,Novitiate,2017,1,Friday,123,USA,English,Maven Pictures,6.6,3732,Maggie Betts,1.0,1,Maggie Betts,1.0,Drama,,Melissa Leo,Lisa Stewart,Alyssa Brindley,1.0,612760.8053443211,612760.8053443211,,3.0,latest
764,tt3127022,The Bookshop,2017,9,Thursday,113,UK,English,Diagonal TV,6.5,11710,Isabel Coixet,1.0,3,Isabel Coixet,1.0,Drama,,Emily Mortimer,Bill Nighy,Hunter Tremayne,0.33,1676854.967566906,12729239.772144254,$ 5400000,2.33,latest
765,tt3409848,Zama,2017,9,Thursday,115,Argentina,Guarani,Bananeira Filmes,6.8,5285,Lucrecia Martel,1.0,3,Lucrecia Martel,1.0,Drama,History,Daniel Giménez Cacho,Lola Dueñas,Matheus Nachtergaele,0.33,211804.36765665797,517043.3918570496,,2.33,latest
766,tt3901826,The Breadwinner,2017,6,Friday,94,Ireland,English,Aircraft Pictures,7.7,18853,Nora Twomey,1.0,1,Anita Doron,1.0,Animation,Drama,Saara Chaudry,Soma Chhaya,Noorin Gulamgaus,0.67,330709.3968872389,2946059.3813397516,,2.67,latest
767,tt7075594,Ming yue ji shi you,2017,7,Saturday,130,China,Cantonese,Bona Film Group,6.4,753,Ann Hui,1.0,3,Ann Hui,1.0,Drama,War,Xun Zhou,Eddie Peng,Wallace Huo,0.33,120958.66579634465,10014475.828386094,,2.33,latest
768,tt3906082,Mary Shelley,2017,8,Wednesday,120,UK,English,BFI Film Fund,6.4,12288,Haifaa Al-Mansour,1.0,2,Haifaa Al-Mansour,1.0,Biography,Drama,Elle Fanning,Bel Powley,Owen Richards,0.67,114982.53059725846,2213704.0739229764,,2.67,latest
769,tt7186092,"Nico, 1988",2017,10,Thursday,93,Italy,English,Vivo Film,6.7,1400,Susanna Nicchiarelli,1.0,1,Susanna Nicchiarelli,1.0,Biography,Drama,Trine Dyrholm,John Gordon Sinclair,Anamaria Marinca,0.67,77398.34180809399,88225.07154862922,,2.67,latest
770,tt7260048,Outside In,2017,4,Tuesday,109,USA,English,Duplass Brothers Productions,6.7,2893,Lynn Shelton,1.0,1,Lynn Shelton,1.0,Drama,,Edie Falco,Jay Duplass,Kaitlyn Dever,0.67,72317.57103459527,72317.57103459527,,2.67,latest
771,tt3863632,Little Pink House,2017,4,Friday,98,Canada,English,Brightlight Pictures,6.4,721,Courtney Balaker,1.0,1,Courtney Balaker,1.0,Drama,,Jeanne Tripplehorn,Catherine Keener,Miranda Frigon,1.0,233288.8904536553,233288.8904536553,,3.0,latest
772,tt7259986,Ava,2017,8,Friday,102,Iran,Persian,Sweet Delight Pictures,6.6,278,Sadaf Foroughi,1.0,1,Sadaf Foroughi,1.0,Drama,,Vahid Aghapoor,Parnian Akhtari,Sarah Alimardani,0.67,22109.58852806788,22109.58852806788,,2.67,latest
773,tt4843618,Badsville,2017,3,Saturday,97,USA,English,Phillm Productions,6.1,147,April Mullen,1.0,1,April Mullen,1.0,Action,Drama,Ian McLaren,Benjamin Barrett,Tamara Duarte,0.33,4384.962805972585,4384.962805972585,,2.33,latest
774,tt7213936,Hva vil folk si,2017,5,Thursday,106,Norway,Urdu,Mer Film,7.4,4306,Iram Haq,1.0,1,Iram Haq,1.0,Drama,,Maria Mozhdah,Adil Hussain,Ekavali Khanna,0.67,46622.30138707571,2313515.034436194,,2.67,latest
775,tt4925292,Lady Bird,2017,3,Thursday,94,USA,English,IAC Films,7.4,228832,Greta Gerwig,1.0,2,Greta Gerwig,1.0,Comedy,Drama,Saoirse Ronan,Laurie Metcalf,Tracy Letts,0.67,51692801.86603703,83515015.43466057,$ 10000000,2.67,latest
776,tt3740066,Pop Aye,2017,4,Thursday,104,Thailand,Thai,E&W Films,6.6,799,Kirsten Tan,1.0,1,Kirsten Tan,1.0,Drama,,Penpak Sirikul,Thaneth Warakulnukroh,Kantisuda Meebunmak,0.67,82331.2929830287,215884.18857702348,,2.67,latest
777,tt4765284,Pitch Perfect 3,2017,6,Thursday,93,USA,English,Brownstone Entertainment (II),5.8,54010,Trish Sie,1.0,2,Kay Cannon,1.0,Comedy,Music,Anna Kendrick,Rebel Wilson,Brittany Snow,1.0,110756505.5353704,195755746.9394378,$ 45000000,3.0,latest
778,tt7870578,Gui mi 2,2018,3,Friday,120,China,Mandarin,Acutance Pictures Corporation of China,3.2,166,Barbara Wong Chun-Chun,1.0,1,Barbara Wong Chun-Chun,1.0,Comedy,Drama,Fiona Sit,Ivy Yi-Han Chen,Janine Chun-Ning Chang,1.0,38253.69370427745,10580775.849374967,,3.0,latest
779,tt6388074,Viper Club,2018,10,Friday,109,USA,English,CounterNarrative Films,5.5,498,Maryam Keshavarz,1.0,1,Maryam Keshavarz,1.0,Drama,,Susan Sarandon,Matt Bomer,Lola Kirke,0.67,62466.43174821888,62466.43174821888,,2.67,latest
780,tt7942742,Her Smell,2018,5,Friday,136,USA,English,Gunpowder & Sky,6.1,4428,Alex Ross Perry,1.0,4,Alex Ross Perry,1.0,Drama,Music,Elisabeth Moss,Cara Delevingne,Dan Stevens,0.67,263440.81522617844,268472.5957101952,,2.67,latest
781,tt8489090,Long xia jing cha,2018,6,Friday,94,China,Mandarin,Add Star International Film Culture Medial (BEIJING),5.0,138,Xinyun Li,1.0,1,Xinyun Li,1.0,Comedy,Crime,Qianyuan Wang,Shanshan Yuan,Hua Liu,0.33,88322.07394855579,10691378.136089394,,2.33,latest
782,tt8726098,Tarde Para Morir Joven,2018,4,Thursday,110,Chile,Spanish,Cinestación,6.6,1045,Dominga Sotomayor,1.0,1,Dominga Sotomayor,1.0,Drama,,Demian Hernández,Antar Machado,Magdalena Tótoro,0.67,17100.014340500264,25238.264791503218,,2.67,latest
783,tt6268882,Family,2018,4,Friday,85,USA,English,Naegle Ink,6.3,1931,Laura Steinel,1.0,1,Laura Steinel,1.0,Comedy,,Kate McKinnon,Taylor Schilling,Allison Tolman,1.0,200571.38753997296,200571.38753997296,,3.0,latest
784,tt6257174,The Miseducation of Cameron Post,2018,10,Wednesday,91,USA,English,Beachside Films,6.6,17874,Desiree Akhavan,1.0,1,Cecilia Frugiuele,1.0,Drama,,Chloë Grace Moretz,Steven Hauck,Quinn Shephard,0.67,932459.422210452,1519817.241044654,,2.67,latest
